# ----------------------------------------
# Aerlingus.com All Website Traffic (excluding internal EI traffic) UA
# New Custom Report
# 20180212-20180212
# ----------------------------------------

Transaction ID,Booked Origin Airport,Booked Destination Airport,trans_Date,Quantity
2HGKK2|34d0d3c91ef9ff8c71824f2e9dd8c10aa4b194df,DUB,LHR,2018-02-12T09:11:22.832Z,1
2HGKK2|34d0d3c91ef9ff8c71824f2e9dd8c10aa4b194df,LHR,DUB,2018-02-12T09:11:22.832Z,1
2HGKWW|2ef20d378da51785d79fc1a87f8eb161b6de3d06,LHR,BHD,2018-02-12T09:22:03.884Z,1
2HGL3S|6491a16ba468dc13a51034e6fc9a56ee81cea42c,LHR,ORK,2018-02-12T09:24:27.025Z,1
2HGL3S|6491a16ba468dc13a51034e6fc9a56ee81cea42c,ORK,LHR,2018-02-12T09:24:27.025Z,1
2HGL72|9a411b013177005e3cc605d0cdf0dcaf0bc9a3ff,LHR,ORK,2018-02-12T09:27:01.608Z,1
2HGL72|9a411b013177005e3cc605d0cdf0dcaf0bc9a3ff,ORK,LHR,2018-02-12T09:27:01.608Z,1
2HGL8J|970ad0dc5c1b167e4c6506e5cf45aef0140cbc73,DUB,MAN,2018-02-12T09:28:28.095Z,1
2HGL8J|970ad0dc5c1b167e4c6506e5cf45aef0140cbc73,MAN,DUB,2018-02-12T09:28:28.095Z,1
2HGLEJ|eb37a13ba27b8bd03070ac7f1233781bd878b27d,MAN,DUB,2018-02-12T09:30:57.995Z,1
2HGLKF|2690c62e47025dcbd4fdfad980ac70ca5a05dc59,LHR,ORK,2018-02-12T09:36:03.968Z,1
2HGLKF|2690c62e47025dcbd4fdfad980ac70ca5a05dc59,ORK,LHR,2018-02-12T09:36:03.968Z,1
2HGLQ6|57e87f4f6ff01d00b1ae2fcbd241abe159006d29,DUB,ORD,2018-02-12T09:38:50.785Z,1
2HGLQ6|57e87f4f6ff01d00b1ae2fcbd241abe159006d29,ORD,DUB,2018-02-12T09:38:50.785Z,1
2HGLVF|2753ad674bef4ce22c50218e5c760ecf62213136,BHX,ORK,2018-02-12T09:46:05.418Z,1
2HGLVF|2753ad674bef4ce22c50218e5c760ecf62213136,ORK,BHX,2018-02-12T09:46:05.418Z,1
2HGLX6|c3d1f76ead673351c4be3ef69906ba83a30defe8,CDG,DUB,2018-02-12T09:45:11.479Z,1
2HGLX6|c3d1f76ead673351c4be3ef69906ba83a30defe8,DUB,CDG,2018-02-12T09:45:11.479Z,1
2HGM62|07fb1db85b8361cbb9f0fd03e654265d21b01dd1,DUB,LGW,2018-02-12T09:52:13.632Z,1
2HGM62|07fb1db85b8361cbb9f0fd03e654265d21b01dd1,LHR,DUB,2018-02-12T09:52:13.632Z,1
2IV8UF|4185cec09df3208acd19bb720d5a3897fa9cd68f,DUB,IAD,2018-02-12T00:21:05.546Z,1
2IV8UF|4185cec09df3208acd19bb720d5a3897fa9cd68f,IAD,DUB,2018-02-12T00:21:05.546Z,1
2IVAFB|55ec77341a6cec0842a9ababb6d5cfdf19e9e2f7,LHR,SNN,2018-02-12T00:30:15.161Z,1
2IVBL6|6bd5a6825bf73b1ac69e11d2eaeb03487f270f2d,DUB,YVR,2018-02-12T01:19:07.919Z,1
2IVBL6|6bd5a6825bf73b1ac69e11d2eaeb03487f270f2d,YVR,DUB,2018-02-12T01:19:07.919Z,1
2IVBNB|9d71ba032d90151727af6dfeaa6a8f528f334529,DUB,FCO,2018-02-12T01:24:29.676Z,1
2IVBW2|2a4629c6b7f53797c0081a0876ac55a74e0bac5e,JFK,DUB,2018-02-12T01:33:47.695Z,1
2IVBW2|2a4629c6b7f53797c0081a0876ac55a74e0bac5e,SNN,JFK,2018-02-12T01:33:47.695Z,1
2IVCCJ|f18c1339a7b8d6de02249338efed9b7956548a80,JFK,SNN,2018-02-12T01:56:50.211Z,1
2IVCCJ|f18c1339a7b8d6de02249338efed9b7956548a80,SNN,JFK,2018-02-12T01:56:50.211Z,1
2IVCHJ|a973f987d9d6a75c259e5641b9db80924617549c,KIR,LAX,2018-02-12T02:13:08.688Z,1
2IVCHJ|a973f987d9d6a75c259e5641b9db80924617549c,LAX,KIR,2018-02-12T02:13:08.688Z,1
2IVCP6|0d309dd685eaf31bb48c876a3bdd767d9e00d7c2,DUB,LHR,2018-02-12T02:27:04.196Z,1
2IVCP6|0d309dd685eaf31bb48c876a3bdd767d9e00d7c2,LHR,DUB,2018-02-12T02:27:04.196Z,1
2IVDX2|8990eebf6eb439225da61de0ddb9bb3f327f0a27,DUB,YYZ,2018-02-12T03:49:47.783Z,1
2IVDX2|8990eebf6eb439225da61de0ddb9bb3f327f0a27,YYZ,DUB,2018-02-12T03:49:47.783Z,1
2IVHTN|2bf48c491e34be6fc6b378d565c00eb5d48619e4,BHD,LHR,2018-02-12T06:55:08.811Z,1
2IVJJW|e23b7418ba1b2398a3f0856c2b42ac0ffe0e1488,DUB,VIE,2018-02-12T07:56:40.852Z,1
2IVJJW|e23b7418ba1b2398a3f0856c2b42ac0ffe0e1488,VIE,DUB,2018-02-12T07:56:40.852Z,1
2IVKS2|36e25822e3dd05eb024cc396db32ddeb3965c2b7,DUB,MAN,2018-02-12T08:40:29.347Z,1
2IVKS2|36e25822e3dd05eb024cc396db32ddeb3965c2b7,MAN,DUB,2018-02-12T08:40:29.347Z,1
2IVLEW|3f6374e2d2db7bf5a6b841fde48b0e2f7a0d9986,LHR,BHD,2018-02-12T08:54:08.886Z,1
2IVLF2|e9c8f8898997b817cfe6e966c9fde51f0db23cf9,AMS,ORK,2018-02-12T08:54:31.920Z,1
2IVLF2|e9c8f8898997b817cfe6e966c9fde51f0db23cf9,ORK,AMS,2018-02-12T08:54:31.920Z,1
2IVLSJ|a6a14a5a594f6c5a61822e6bb27f74407d4b520e,BHX,ORK,2018-02-12T09:06:46.786Z,1
2IVLSJ|a6a14a5a594f6c5a61822e6bb27f74407d4b520e,ORK,BHX,2018-02-12T09:06:46.786Z,1
2IVM2B|488b38763da1c79eda79bc4948074b5fdc458e60,DUB,PRG,2018-02-12T09:14:47.155Z,1
2IVM2B|488b38763da1c79eda79bc4948074b5fdc458e60,PRG,DUB,2018-02-12T09:14:47.155Z,1
2IVMGJ|675dae041342fe17b9876cdca2543a5ba8066d3a,DUB,LIN,2018-02-12T09:22:27.673Z,1
2IVMGJ|675dae041342fe17b9876cdca2543a5ba8066d3a,MXP,DUB,2018-02-12T09:22:27.673Z,1
2IVMPS|51590c3c45243570ab4498e2b5f901db8b1c8204,DUB,LHR,2018-02-12T09:29:24.564Z,1
2IVMU6|27f272669024d15b2614b11020db2b3dbbf63fc0,HAM,DUB,2018-02-12T09:31:29.137Z,1
2NFWLB|6863bb6ca364fbf96436dc4ed2326e0d1caf4ae7,DUB,JFK,2018-02-12T00:29:06.583Z,1
2NFWLB|6863bb6ca364fbf96436dc4ed2326e0d1caf4ae7,JFK,DUB,2018-02-12T00:29:06.583Z,1
2NFWVJ|b62b17eff9dcc85eef9a9f897f949ce44d2a62b3,DUB,ORD,2018-02-12T00:37:17.831Z,1
2NFWVJ|b62b17eff9dcc85eef9a9f897f949ce44d2a62b3,ORD,DUB,2018-02-12T00:37:17.831Z,1
2NFZ26|fc52f31281c8c4bcb250858a79ad2b8938339ccd,AUS,DUB,2018-02-12T02:42:10.870Z,1
2NFZ26|fc52f31281c8c4bcb250858a79ad2b8938339ccd,DUB,AUS,2018-02-12T02:42:10.870Z,1
2NFZ5S|606dd99e034bda5897505ca68968d01ac6b73ead,CDG,SFO,2018-02-12T02:44:31.692Z,1
2NFZ5S|606dd99e034bda5897505ca68968d01ac6b73ead,SFO,CDG,2018-02-12T02:44:31.692Z,1
2NFZRJ|1748d2bdfcd16028fd1d4bac8d4b0d99220f0541,DUB,MAD,2018-02-12T03:27:44.213Z,1
2NG23W|414628e91e6b71dd48d11df5eb43b5e4fd428209,DUB,ABZ,2018-02-12T03:45:28.524Z,1
2NG2XJ|8dbd53dbe8966e376edaf0ba1839b76429eee0bf,LHR,DUB,2018-02-12T05:02:58.102Z,1
2NG2Y2|adfd02c80e8714e681770cc7b51be675dde9d14f,DUB,MAN,2018-02-12T05:04:40.361Z,1
2NG3ES|04ac0d141c5cbf25c86225cceeda9d34f67df7fd,BUD,DUB,2018-02-12T05:48:30.525Z,1
2NG3ES|04ac0d141c5cbf25c86225cceeda9d34f67df7fd,DUB,BUD,2018-02-12T05:48:30.525Z,1
2NG4JW|549a6ebda8f9fed06fa30483e1fb9e62473c64fa,IAD,MAN,2018-02-12T06:21:19.572Z,1
2NG4JW|549a6ebda8f9fed06fa30483e1fb9e62473c64fa,MAN,IAD,2018-02-12T06:21:19.572Z,1
2NG4M6|c358d4285d25f84a45385bbb2defb123d3317b95,LHR,ORK,2018-02-12T06:26:21.106Z,1
2NG4M6|c358d4285d25f84a45385bbb2defb123d3317b95,ORK,LHR,2018-02-12T06:26:21.106Z,1
2NG5U6|a6a458fbce23772baf1612fcb9e78fb4604d1d60,DUB,LHR,2018-02-12T07:09:20.427Z,1
2NG5U6|a6a458fbce23772baf1612fcb9e78fb4604d1d60,LHR,DUB,2018-02-12T07:09:20.427Z,1
2NG7HS|f3e08c719d6a1408c96bcccb40734120e5bb1f94,EDI,ORK,2018-02-12T08:09:00.701Z,1
2NG7HS|f3e08c719d6a1408c96bcccb40734120e5bb1f94,ORK,GLA,2018-02-12T08:09:00.701Z,1
2NG88N|34060b67b803bf4ded965f60853b4e149cded3be,BHD,LHR,2018-02-12T08:34:56.874Z,1
2NG88N|34060b67b803bf4ded965f60853b4e149cded3be,LHR,BHD,2018-02-12T08:34:56.874Z,1
2NG8DW|cb3ca7c7ab5841a915330afdfaeaf84b0a025ece,NOC,LGW,2018-02-12T08:40:21.457Z,1
2NG8K6|5dd861d66cd6d9fcd07f9a329586d9349144df12,DUB,LBA,2018-02-12T08:45:04.845Z,1
2NG8LS|fe3dcde1517f95a31d95e9b8b731b112beb6a171,DUB,EDI,2018-02-12T08:47:29.115Z,1
2NG8LS|fe3dcde1517f95a31d95e9b8b731b112beb6a171,EDI,DUB,2018-02-12T08:47:29.115Z,1
2NGA46|b0b604c7e75812b4603828626607a3e5e4a3363a,BHD,LHR,2018-02-12T09:00:41.556Z,1
2NGA46|b0b604c7e75812b4603828626607a3e5e4a3363a,LHR,BHD,2018-02-12T09:00:41.556Z,1
2NGA8F|5badf14bbb7a52d94cc4bb5f9c6bc94ab1d44b3b,MAD,DUB,2018-02-12T09:02:59.574Z,1
2NGAAB|0b8bcc222928612c44846fc75db1d978b91794a6,MAN,DUB,2018-02-12T09:03:45.016Z,1
2NGAFJ|9cfd328c8df812bca4ef2497bd705d84e0ccc085,BHD,LHR,2018-02-12T09:08:53.720Z,1
2NGAFJ|9cfd328c8df812bca4ef2497bd705d84e0ccc085,LHR,BHD,2018-02-12T09:08:53.720Z,1
2NGANN|645de28da47815178cab0d99b826e159655c14cf,DUB,LHR,2018-02-12T09:16:20.169Z,1
2NGANN|645de28da47815178cab0d99b826e159655c14cf,LHR,DUB,2018-02-12T09:16:20.169Z,1
2NGAS6|022c6e924eea4e7af3912ce2ab445bbf1b29774b,DUB,MAN,2018-02-12T09:18:28.008Z,1
2NGAS6|022c6e924eea4e7af3912ce2ab445bbf1b29774b,MAN,DUB,2018-02-12T09:18:28.008Z,1
2NGAUS|48208c8781e2c324436118bf8d86cc5cdf518ce8,BHX,DUB,2018-02-12T09:20:45.421Z,1
2NGAUS|48208c8781e2c324436118bf8d86cc5cdf518ce8,DUB,BHX,2018-02-12T09:20:45.421Z,1
2NGAWF|6491a16ba468dc13a51034e6fc9a56ee81cea42c,LHR,ORK,2018-02-12T09:21:30.798Z,1
2NGAWF|6491a16ba468dc13a51034e6fc9a56ee81cea42c,ORK,LHR,2018-02-12T09:21:30.798Z,1
2NGBFS|5a525cf02cb482b983ad1b35317a86145b463727,LHR,SNN,2018-02-12T09:34:48.765Z,1
2NGBFS|5a525cf02cb482b983ad1b35317a86145b463727,SNN,LHR,2018-02-12T09:34:48.765Z,1
2NGBNJ|8f7f68f4337163168345c467fedeae74025bb247,DUB,LHR,2018-02-12T09:41:07.378Z,1
2NGBNJ|8f7f68f4337163168345c467fedeae74025bb247,LHR,DUB,2018-02-12T09:41:07.378Z,1
2NGBQ2|a0ea7af5f95add7b6b33ebf514d56cf3ad2a34ee,DUB,LYS,2018-02-12T09:42:11.235Z,1
2NGBQ2|a0ea7af5f95add7b6b33ebf514d56cf3ad2a34ee,LYS,DUB,2018-02-12T09:42:11.235Z,1
2NGBRB|78d7697e6a89d8eaf781a666fd16ebdb8ea7e10d,BHD,LHR,2018-02-12T09:44:14.518Z,1
2NGBRB|78d7697e6a89d8eaf781a666fd16ebdb8ea7e10d,LHR,BHD,2018-02-12T09:44:14.518Z,1
2NGBUJ|bf35b6484b19cd636aafbcc4840f0aa75edc4baa,DUB,LHR,2018-02-12T09:47:32.352Z,1
2NGBUJ|bf35b6484b19cd636aafbcc4840f0aa75edc4baa,LHR,DUB,2018-02-12T09:47:32.352Z,1
2NGBUS|2782d49caabe80643de8b33ba89df61cdaaf12a1,BCN,DUB,2018-02-12T09:48:04.429Z,1
2NGBVW|ebf71928bd9b57204e4a1c3bea2a0b43e62ee8bd,BCN,DUB,2018-02-12T09:49:08.426Z,1
2NGC4W|5940d1c2c75a0856c1461a6b7dbd8986fbbeaead,DUB,STR,2018-02-12T09:53:45.669Z,1
2NGC4W|5940d1c2c75a0856c1461a6b7dbd8986fbbeaead,STR,DUB,2018-02-12T09:53:45.669Z,1
2NQ4QW|a2db9899118971d77fcbf61ef96eb8978865ad0b,DUB,BCN,2018-02-12T00:33:35.254Z,1
2NQ5DB|e7e2f9fb0845cbc446cd0642af516de35f1907de,DUB,LHR,2018-02-12T01:21:10.560Z,1
2NQ5DB|e7e2f9fb0845cbc446cd0642af516de35f1907de,LHR,DUB,2018-02-12T01:21:10.560Z,1
2NQ5YF|4e4c05385774f586d158dd79e53f9211e6eca303,BOS,DUB,2018-02-12T02:07:14.574Z,1
2NQ5YF|4e4c05385774f586d158dd79e53f9211e6eca303,DUB,BOS,2018-02-12T02:07:14.574Z,1
2NQ64F|b6e73623f8458f4c4cd4020dbbaffeb11628bef0,DUB,LHR,2018-02-12T02:16:45.025Z,1
2NQ64F|b6e73623f8458f4c4cd4020dbbaffeb11628bef0,LHR,DUB,2018-02-12T02:16:45.025Z,1
2NQ7QN|d2df9b3054514b626478abfba94f99812726244a,DUB,GLA,2018-02-12T04:09:59.106Z,1
2NQ7QN|d2df9b3054514b626478abfba94f99812726244a,GLA,DUB,2018-02-12T04:09:59.106Z,1
2NQ7WS|ef2cb31f00d60abe4c94c68b1766be519dc673d8,BRS,EWR,2018-02-12T04:29:14.834Z,1
2NQ7WS|ef2cb31f00d60abe4c94c68b1766be519dc673d8,EWR,BRS,2018-02-12T04:29:14.834Z,1
2NQ86N|d35dc82bb5869b714ab5abccb73d9cd164dc323c,BHD,LHR,2018-02-12T04:51:51.065Z,1
2NQ8KF|0d63d9a073ef58dcf33696f2d9de753bef017a39,DUB,LCY,2018-02-12T05:33:00.486Z,1
2NQ8KF|0d63d9a073ef58dcf33696f2d9de753bef017a39,LCY,DUB,2018-02-12T05:33:00.486Z,1
2NQB3N|5bc6b44f6138f8de13d3cdb9458b5aafb9ed8410,DUB,LHR,2018-02-12T06:25:16.651Z,1
2NQE42|87ab81a148198c1b4bc31accfba76fc8ed21bfa5,BHX,ORK,2018-02-12T08:13:27.690Z,1
2NQE42|87ab81a148198c1b4bc31accfba76fc8ed21bfa5,ORK,BHX,2018-02-12T08:13:27.690Z,1
2NQEMB|99cffc6da69d58506a7f15e1f00b061dc64f51ce,DUB,LCY,2018-02-12T08:28:28.511Z,1
2NQEMB|99cffc6da69d58506a7f15e1f00b061dc64f51ce,LGW,DUB,2018-02-12T08:28:28.511Z,1
2NQEVJ|a9ec939df17b2799a33860f0e9ad8ef1c173cb1d,DUB,PRG,2018-02-12T08:39:57.482Z,1
2NQF2F|1c06e86b12ae1218d83c2d3ef5bd0846c4c06563,DUB,LHR,2018-02-12T08:42:48.676Z,1
2NQF4F|b42ddf27caba213adc885a4beade047255111f5c,LHR,ORK,2018-02-12T08:44:36.436Z,1
2NQF7W|76364de00afba6745f878ae6be3bdae23b646a9a,DUB,VIE,2018-02-12T08:49:55.372Z,1
2NQFH6|488b38763da1c79eda79bc4948074b5fdc458e60,DUB,PRG,2018-02-12T08:55:26.640Z,1
2NQFH6|488b38763da1c79eda79bc4948074b5fdc458e60,PRG,DUB,2018-02-12T08:55:26.640Z,1
2NQFZJ|4d5e9c09fdf719aa793767f42f9a913c245222a2,BHX,DUB,2018-02-12T09:09:10.751Z,1
2NQFZJ|4d5e9c09fdf719aa793767f42f9a913c245222a2,DUB,BHX,2018-02-12T09:09:10.751Z,1
2NQGGW|4d9d8992afbdf66c4a2ac31428b810fccacae110,DUB,SCQ,2018-02-12T09:20:43.582Z,1
2NQH4J|d47ae0b91ba0b770973d19c7b6577def9ab0a18a,BCN,ORK,2018-02-12T10:06:24.075Z,1
2NQH4J|d47ae0b91ba0b770973d19c7b6577def9ab0a18a,ORK,BCN,2018-02-12T10:06:24.075Z,1
2NQHBB|e6c3aa6a9efba710376ff659a2f4b54e7fb1f8d0,DUB,MAD,2018-02-12T09:41:57.875Z,1
2NQHBB|e6c3aa6a9efba710376ff659a2f4b54e7fb1f8d0,MAD,DUB,2018-02-12T09:41:57.875Z,1
2NQHDJ|9d0cf8199590cb3effcdb05280e6e1a217e4f4a4,DUB,DUS,2018-02-12T09:44:13.366Z,1
2NQHDJ|9d0cf8199590cb3effcdb05280e6e1a217e4f4a4,DUS,DUB,2018-02-12T09:44:13.366Z,1
2NQHGS|90e46b57d4127655770e668b8a16c4a87b852432,BHX,DUB,2018-02-12T09:47:32.592Z,1
2NQHVW|02d1d2d7f253c505a5683c663fd8ad18bf216893,TXL,DUB,2018-02-12T09:56:35.166Z,1
2PBDL6|fa769fca0f0be2afb4b86395792518bd4a358e94,DUB,LHR,2018-02-12T00:01:05.270Z,1
2PBG6W|f3ac8765fa57a768be0fe5169b03f5024364dcfb,BOS,DUB,2018-02-12T01:37:02.515Z,1
2PBG6W|f3ac8765fa57a768be0fe5169b03f5024364dcfb,DUB,BOS,2018-02-12T01:37:02.515Z,1
2PBGW6|8b79623cf5adcc8b3558119cf17f69653632e6c1,ATL,DUB,2018-02-12T02:35:04.288Z,1
2PBH2S|4e4c05385774f586d158dd79e53f9211e6eca303,DUB,EDI,2018-02-12T02:39:12.955Z,1
2PBH2S|4e4c05385774f586d158dd79e53f9211e6eca303,EDI,DUB,2018-02-12T02:39:12.955Z,1
2PBHDB|a1f60eec2906e2eb0b8ebe95e670fe42f4ebd75d,SNN,EDI,2018-02-12T02:55:21.953Z,1
2PBHGW|7da2390b7a73cbdcf2b7362ebb7c0d97b85e7269,DUB,LGW,2018-02-12T03:03:09.894Z,1
2PBIM2|6e3aa8c6a1cc91f4d309276aa1794718315124e1,DUB,FCO,2018-02-12T04:40:44.221Z,1
2PBIS2|9a3feb598e63955e49f66d99f938a84322efe90d,BCN,DUB,2018-02-12T04:46:54.246Z,1
2PBJG2|bacd9808f13fb5a9d74b9b0c60281599c12e5696,DUB,TXL,2018-02-12T05:47:38.448Z,1
2PBMT6|1748d2bdfcd16028fd1d4bac8d4b0d99220f0541,DUB,MAD,2018-02-12T07:32:04.454Z,1
2PBNFB|55825ef1db58a4a4a90ccb43e8703b92062ed77d,AMS,DUB,2018-02-12T07:59:26.638Z,1
2PBNFB|55825ef1db58a4a4a90ccb43e8703b92062ed77d,DUB,AMS,2018-02-12T07:59:26.638Z,1
2PBNLF|6b5b267a8fc622bcbdc9442f5cdd0cb325ca979f,AMS,DUB,2018-02-12T08:08:32.952Z,1
2PBPFS|204750b7c20fa08fbe9557f94a3e8c3fcdd0c452,LGW,DUB,2018-02-12T08:38:34.103Z,1
2PBPQW|b804382a89f8d04fae08a28f5bea7356b8893918,DUB,MRS,2018-02-12T08:47:11.897Z,1
2PBPQW|b804382a89f8d04fae08a28f5bea7356b8893918,MRS,DUB,2018-02-12T08:47:11.897Z,1
2PBR4F|52b6aa989ef3851eefc03081f7b3f76bb77dc6a2,DUB,GLA,2018-02-12T09:23:32.319Z,1
2PBR4F|52b6aa989ef3851eefc03081f7b3f76bb77dc6a2,GLA,DUB,2018-02-12T09:23:32.319Z,1
2PBRA2|70e24646cbc8bec3f367ac7beb609fa1488f56a4,DUB,MAN,2018-02-12T09:27:22.066Z,1
2PBRA2|70e24646cbc8bec3f367ac7beb609fa1488f56a4,MAN,DUB,2018-02-12T09:27:22.066Z,1
2PBRES|40ba4453c04bed2be2b3f8e68cc6f5bdaf915348,DUB,LBA,2018-02-12T09:30:46.323Z,1
2PBRES|40ba4453c04bed2be2b3f8e68cc6f5bdaf915348,LBA,DUB,2018-02-12T09:30:46.323Z,1
2PBRQN|c3b0c22963177f92a940b2954ccba97c8a0e6053,DUB,TXL,2018-02-12T09:36:46.467Z,1
2PBRQS|bc23978593f4e8d99b6c0f9037b923b2ef4a3c8b,DUB,LHR,2018-02-12T09:37:21.139Z,1
2PBRRF|3791afa36b6b1d77cb4e7351ec636f54b1806861,DUB,FAO,2018-02-12T09:37:45.522Z,1
2PBRRF|3791afa36b6b1d77cb4e7351ec636f54b1806861,FAO,DUB,2018-02-12T09:37:45.522Z,1
2PBRS6|fa67826c433fdea272873ee2abb9a053917936cf,DUB,LGW,2018-02-12T09:38:01.223Z,1
2PBRS6|fa67826c433fdea272873ee2abb9a053917936cf,LGW,DUB,2018-02-12T09:38:01.223Z,1
2PBRSN|ec393174e826dceb0b6b546cd2ffeb2fead3c2dc,MAN,ORK,2018-02-12T09:38:41.511Z,1
2PBRSN|ec393174e826dceb0b6b546cd2ffeb2fead3c2dc,ORK,MAN,2018-02-12T09:38:41.511Z,1
2PBRUJ|3bfc19ab89bbb1474abe8160a5913f672b932f7d,LHR,ORK,2018-02-12T09:40:54.512Z,1
2PBRUJ|3bfc19ab89bbb1474abe8160a5913f672b932f7d,ORK,LHR,2018-02-12T09:40:54.512Z,1
2PBRXS|69202339bb0d8bb4d27b0e69acc4474b6a53124d,DUB,LHR,2018-02-12T09:45:22.748Z,1
2PBRXS|69202339bb0d8bb4d27b0e69acc4474b6a53124d,LHR,DUB,2018-02-12T09:45:22.748Z,1
2PS3BW|044789d6aa412cb4fcfe33b56e2bca914eef221c,LHR,ORK,2018-02-12T00:04:16.555Z,1
2PS3BW|044789d6aa412cb4fcfe33b56e2bca914eef221c,ORK,LHR,2018-02-12T00:04:16.555Z,1
2PS3E6|c36e25435472f49b5399fffed16aff1fda8d3eff,NOC,LGW,2018-02-12T00:10:03.154Z,1
2PS3H2|591deb5c1e9883b2b0fd78680ff2a757387b5528,DUB,LGW,2018-02-12T00:14:44.023Z,1
2PS3H2|591deb5c1e9883b2b0fd78680ff2a757387b5528,LGW,DUB,2018-02-12T00:14:44.023Z,1
2PS4DS|a94fdd40945f6457839ca698602268611fce7ed9,AGP,DUB,2018-02-12T00:28:23.945Z,1
2PS4NW|62e31f01e088499b0e6db0841de34944dded9982,DUB,LHR,2018-02-12T00:40:31.175Z,1
2PS4SW|f3486279eff6089568eb57f6a45a1e1f214bedb8,BOD,DUB,2018-02-12T00:50:04.466Z,1
2PS5A6|d5c1a1c6b400d08102248e279ff0868804aa2d63,BOD,DUB,2018-02-12T01:16:39.915Z,1
2PS5A6|d5c1a1c6b400d08102248e279ff0868804aa2d63,DUB,BOD,2018-02-12T01:16:39.915Z,1
2PS5QB|c793783f45ea5f87c493f74b5629ba24de03b754,DUB,LIS,2018-02-12T01:38:44.640Z,1
2PS5QB|c793783f45ea5f87c493f74b5629ba24de03b754,LIS,DUB,2018-02-12T01:38:44.640Z,1
2PS5XJ|750a120d02c18707eaf276ebff7416ff1f92852b,AGP,DUB,2018-02-12T01:56:03.272Z,1
2PS5XJ|750a120d02c18707eaf276ebff7416ff1f92852b,DUB,AGP,2018-02-12T01:56:03.272Z,1
2PS68W|ad5a9b679d5b7506a16a3d8394aca3e8e1a35f0c,DUB,EWR,2018-02-12T02:25:21.453Z,1
2PS68W|ad5a9b679d5b7506a16a3d8394aca3e8e1a35f0c,EWR,DUB,2018-02-12T02:25:21.453Z,1
2PS6LN|05545a42530bd2964a9a39cd8f3faa62964d83f8,DUB,JFK,2018-02-12T02:41:27.994Z,1
2PS6LN|05545a42530bd2964a9a39cd8f3faa62964d83f8,JFK,DUB,2018-02-12T02:41:27.994Z,1
2PS8KS|be888fcc910fc44d4b6b9290b8d4e2acf5025c0d,DUB,LAX,2018-02-12T04:57:05.851Z,1
2PS8KS|be888fcc910fc44d4b6b9290b8d4e2acf5025c0d,LAX,DUB,2018-02-12T04:57:05.851Z,1
2PS8P6|190812a863b4d69d317418070aa6491a3359ba4e,DUB,DUS,2018-02-12T05:10:25.529Z,1
2PSBM6|684865aae13e70c6c058b00225f594bc5908626e,LGW,DUB,2018-02-12T06:44:12.665Z,1
2PSCIJ|86322125a887b3fdf4a5386fdd497ad9880dc9d3,ORK,CDG,2018-02-12T07:10:51.208Z,1
2PSE72|f528283038780932dada9a9fa76b2fb8a85279ee,DUB,LHR,2018-02-12T08:13:31.071Z,1
2PSEUS|aa0c8b15db2c7aad8fba8af8b51601bd3406580d,NCL,DUB,2018-02-12T08:31:38.448Z,1
2PSEWN|74efd86356b0de8539a3d6e53028973f6178d45a,BHX,DUB,2018-02-12T08:34:13.969Z,1
2PSEWN|74efd86356b0de8539a3d6e53028973f6178d45a,DUB,BHX,2018-02-12T08:34:13.969Z,1
2PSFL2|47ab3a8b520698f049fb4b4185397864f63493ab,DUB,VCE,2018-02-12T08:53:11.386Z,1
2PSFL2|47ab3a8b520698f049fb4b4185397864f63493ab,VCE,DUB,2018-02-12T08:53:11.386Z,1
2PSFNN|51db916f473ac733ac625a9b04c8e25f1ca66560,DUB,MAD,2018-02-12T08:56:49.640Z,1
2PSFQJ|29fcf1f2d4041906e17aa8f41f343c166013f9a7,LIS,DUB,2018-02-12T08:58:01.672Z,1
2PSFYS|d05b202cf35b5de14ead3d94e60278b9e520555c,BHX,SNN,2018-02-12T09:04:15.526Z,1
2PSFYS|d05b202cf35b5de14ead3d94e60278b9e520555c,SNN,BHX,2018-02-12T09:04:15.526Z,1
2PSFZ2|5d36e9fcdc6401a36ca562dbc10d0cdfe5ea481e,DUB,LHR,2018-02-12T09:04:42.505Z,1
2PSFZ2|5d36e9fcdc6401a36ca562dbc10d0cdfe5ea481e,LHR,DUB,2018-02-12T09:04:42.505Z,1
2PSG2J|0a57b196e332dfcddb066a3838af6c62fac613a9,MAN,ORD,2018-02-12T09:06:20.679Z,1
2PSG2J|0a57b196e332dfcddb066a3838af6c62fac613a9,ORD,MAN,2018-02-12T09:06:20.679Z,1
2PSGTW|5bc5c67b497d11c282fee957822761250d982ce6,DBV,DUB,2018-02-12T09:28:30.440Z,1
2PSGTW|5bc5c67b497d11c282fee957822761250d982ce6,DUB,DBV,2018-02-12T09:28:30.440Z,1
2PSHAF|2e00d1945b6b002a9c2c99ffacae20962f4df217,MAN,DUB,2018-02-12T09:35:20.035Z,1
2PSHGW|9eac02a1497fc62856adbc6cfaa170c73594e62c,BHD,LHR,2018-02-12T09:39:31.311Z,1
2QD5H6|472cf8c50ba69da37651dddb8666f4d1c5920316,CDG,DUB,2018-02-12T00:13:14.105Z,1
2QD6E2|1dd52b05680c3f20f24c9113a7585180076a744a,DUB,JFK,2018-02-12T00:27:19.472Z,1
2QD6E2|1dd52b05680c3f20f24c9113a7585180076a744a,JFK,DUB,2018-02-12T00:27:19.472Z,1
2QD6T6|68febae7b6b94070783b80e84591e696310aead5,BCN,ORD,2018-02-12T00:42:22.086Z,1
